,ext.C,ext.N,ext.O,ext.S,core.C,core.N,core.O,core.S,cave.C,cave.N,cave.O,cave.S,ext.Volume,ext.Log(Solubility (m at 20ºC)),ext.Hydrophobicity,ext.Isoelectric point,ext.P(helix),ext.nOats in side chain,ext.nSats in side chain,ext.nNats in side chain,ext.Steric hindrance,ext.nH-bonds,ext.Vol / log(solub),ext.Vol / P(helix),ext.Vol / P(sheet),ext.log(Solub) x Flex,ext.Steric hindrance x Flexibility,ext.Flexibility,ext.P(helix)+P(sheet),ext.log(Solub) x Hydrophobicity,ext.Hydrophobicity x Flex.,ext.V / (P(helix)+P(sheet)),ext.Steric hindrance / P(helix),ext.Isoelectric point / P(sheet),ext.P(sheet),ext.Vol x isoelectric point,ext.Isoelectric point / P(helix),ext.P(helix) / P(sheet),ext.Steric hindrance / P(sheet),ext.P(helix) x Flex.,core.Volume,core.Log(Solubility (m at 20ºC)),core.Hydrophobicity,core.Isoelectric point,core.P(helix),core.nOats in side chain,core.nSats in side chain,core.nNats in side chain,core.Steric hindrance,core.nH-bonds,core.Vol / log(solub),core.Vol / P(helix),core.Vol / P(sheet),core.log(Solub) x Flex,core.Steric hindrance x Flexibility,core.Flexibility,core.P(helix)+P(sheet),core.log(Solub) x Hydrophobicity,core.Hydrophobicity x Flex.,core.V / (P(helix)+P(sheet)),core.Steric hindrance / P(helix),core.Isoelectric point / P(sheet),core.P(sheet),core.Vol x isoelectric point,core.Isoelectric point / P(helix),core.P(helix) / P(sheet),core.Steric hindrance / P(sheet),core.P(helix) x Flex.,cave.Volume,cave.Log(Solubility (m at 20ºC)),cave.Hydrophobicity,cave.Isoelectric point,cave.P(helix),cave.nOats in side chain,cave.nSats in side chain,cave.nNats in side chain,cave.Steric hindrance,cave.nH-bonds,cave.Vol / log(solub),cave.Vol / P(helix),cave.Vol / P(sheet),cave.log(Solub) x Flex,cave.Steric hindrance x Flexibility,cave.Flexibility,cave.P(helix)+P(sheet),cave.log(Solub) x Hydrophobicity,cave.Hydrophobicity x Flex.,cave.V / (P(helix)+P(sheet)),cave.Steric hindrance / P(helix),cave.Isoelectric point / P(sheet),cave.P(sheet),cave.Vol x isoelectric point,cave.Isoelectric point / P(helix),cave.P(helix) / P(sheet),cave.Steric hindrance / P(sheet),cave.P(helix) x Flex.,cave.Score,cave.Druggability_Score,cave.Number_of_Alpha_Spheres,cave.Total_SASA,cave.Polar_SASA,cave.Apolar_SASA,cave.Volume.1,cave.Mean_local_hydrophobic_density,cave.Mean_alpha_sphere_radius,cave.Mean_alp._sph._solvent_access,cave.Apolar_alpha_sphere_proportion,cave.Hydrophobicity_score,cave.Volume_score,cave.Polarity_score,cave.Charge_score,cave.Proportion_of_polar_atoms,cave.Alpha_sphere_density,cave.Cent._of_mass_-_Alpha_Sphere_max_dist,cave.Flexibility.1,Cofactor,cave.hydrophobic,cave.aromatic,cave.polar_uncharged,cave.cationic,cave.anionic,core.hydrophobic,core.aromatic,core.polar_uncharged,core.cationic,core.anionic,ext.hydrophobic,ext.aromatic,ext.polar_uncharged,ext.cationic,ext.anionic
8OFW_A:ARG:277,4.7180451127819545,1.5112781954887218,1.406015037593985,0.0075187969924812,4.773809523809524,1.0833333333333333,1.2023809523809523,0.0,1.4,1.0,0.6,0.0,128.34135338345862,-0.171938176235793,0.2385714285714285,6.440375939849624,0.2830827067669173,0.4060150375939849,0.0075187969924812,0.5112781954887218,2.071954887218045,2.1203007518796992,337.5414229625251,489.8104848285645,469.9102966168605,-1.187711566287201,17.08142857142857,13.098496240601504,0.5660526315789473,-0.0889521636947188,0.9924135338345864,227.38519277267528,7.981226458662397,24.785661137102363,0.2829699248120301,860.2716616541355,26.3661687216201,1.0792040967627243,6.884349520092361,3.302973684210526,129.68095238095236,-0.2977878432665676,0.8617857142857143,5.971428571428572,0.3047619047619048,0.2023809523809523,0.0,0.0833333333333333,2.32,0.7023809523809523,-113.98283999765243,455.9689617371165,416.15549839236536,0.1808673791128179,17.60826190476191,13.20595238095238,0.6255952380952381,-0.5200487681633923,5.464071428571429,207.96048495247908,7.903982505039057,21.19221229533236,0.3208333333333333,773.0886428571428,22.70274290414173,1.051465022205956,6.595386788854943,3.631119047619048,155.02000000000004,-0.3605731694110278,-0.804,8.164,0.3379999999999999,0.6,0.0,2.0,2.036,6.0,1964.625784136184,457.76888888888914,642.3,-6.311678747438282,15.1048,8.2,0.5780000000000001,0.2113036060025189,-6.1844,267.0826958105646,6.046666666666665,33.245999999999995,0.24,1345.4326,23.39888888888886,1.402,8.464,2.512,0.001,0.0,18,93.355,54.711,38.644,1084.132,4.0,4.633,0.697,0.278,-11.667,3.667,5,0,50.0,4.034,10.528,0.584,Vacant,0.0,0.0,0.2,0.6,0.2,0.7738095238095238,0.0714285714285714,0.1309523809523809,0.0,0.0238095238095238,0.4962406015037593,0.0488721804511278,0.1804511278195488,0.1541353383458646,0.1203007518796992
8J79_A:LEU:313,4.959821428571429,1.3883928571428572,1.5345982142857142,0.03125,4.889460154241645,1.19280205655527,1.262210796915167,0.0822622107969151,1.6666666666666667,0.3777777777777777,0.7555555555555555,0.0222222222222222,134.43080357142858,-0.3232662141044489,0.2504017857142857,6.230524553571428,0.2884151785714285,0.5345982142857143,0.03125,0.3883928571428571,2.139073660714286,2.247767857142857,95.49849157305728,497.1253416729168,477.85193004762135,-2.697122170288008,18.28397544642857,11.9671875,0.5813950892857143,-0.1716087044870652,1.588002232142857,231.3624469514617,8.10391860839836,22.847147844014945,0.2929799107142857,861.1101584821429,24.761813086897632,1.0715130222954772,6.999965282229836,3.081493303571429,131.3547557840617,-0.2599709404204272,0.7480719794344473,6.097686375321338,0.2798971722365039,0.2596401028277635,0.0822622107969151,0.1928020565552699,2.280077120822622,1.2519280205655527,-100.32873233784304,498.41791649661087,419.6328077652259,-0.4935948408955943,19.071946015424164,13.522622107969152,0.6031876606683805,-0.449879577313232,6.164539845758354,217.7647220749098,8.493287909561959,21.273963618852296,0.3232904884318766,805.8681696658098,25.18060322176161,0.9496667210985988,6.530094942653749,3.31539588688946,132.91555555555556,-0.3596859180542446,0.2688888888888888,6.016222222222223,0.3164444444444445,0.6,0.0222222222222222,0.3555555555555555,2.1566666666666667,2.355555555555556,21.16170653920219,441.22729021523145,471.40048817075785,-2.9464303053114413,21.01455555555556,11.648888888888887,0.6148888888888889,-0.1460913399675225,2.306355555555556,217.39712133106644,7.43697123531274,21.247529645628106,0.2984444444444445,819.916,20.608835822553143,1.170906076744287,7.144599126474765,3.454622222222223,-0.093,0.0,25,121.109,65.558,55.551,1352.356,2.0,4.749,0.639,0.12,19.375,4.25,5,-1,55.0,4.053,8.974,0.645,Vacant,0.3777777777777777,0.0222222222222222,0.3333333333333333,0.1111111111111111,0.1555555555555555,0.5629820051413882,0.1208226221079691,0.2467866323907455,0.0385604113110539,0.0308483290488431,0.3850446428571428,0.0736607142857142,0.2533482142857143,0.1428571428571428,0.1450892857142857
8OM1_F:LYS:164,4.901898734177215,1.4968354430379749,1.490506329113924,0.0348101265822784,4.7631578947368425,1.0789473684210529,1.2280701754385963,0.0964912280701754,1.3333333333333333,0.5833333333333334,0.8333333333333334,0.0,131.91993670886075,-0.298070064208261,0.1854430379746835,6.355537974683544,0.2775316455696203,0.490506329113924,0.0348101265822784,0.4968354430379746,2.011993670886076,2.3702531645569622,227.8611600630285,502.30569310411215,481.16981035415967,-1.5875204334807744,16.412199367088615,13.433544303797463,0.5619620253164557,-0.1731560728578382,1.1908227848101265,233.79953263357245,7.5853037913086,24.573582490670752,0.2844303797468355,867.5261075949369,26.484090669998363,1.0622270938073397,6.592661717248825,3.084341772151898,131.39122807017543,-0.2701883327919839,0.8224561403508771,5.938771929824561,0.2991228070175438,0.2280701754385964,0.0964912280701754,0.0789473684210526,2.32061403508772,0.7894736842105263,-99.11098537236796,471.0602532686647,423.94310487473615,-0.9195931873092972,18.593271929824564,13.09736842105263,0.6209649122807017,-0.4115396058280055,6.156456140350876,212.2484239703632,8.194721217225124,20.680497910468016,0.3218421052631579,783.7092543859649,23.251363353432232,1.0272465249119664,6.686152906071286,3.5466403508771926,129.18333333333334,-0.6608089008880945,-0.0275,5.876666666666668,0.2591666666666666,0.75,0.0,0.3333333333333333,1.7033333333333334,2.583333333333333,351.3500407278746,508.675786019536,494.4232831622477,-5.735552112917037,19.667666666666666,17.65,0.52,-0.2629033450403906,-1.786333333333334,243.96942661851108,6.21032242063492,24.54970852591004,0.2608333333333333,798.0341666666668,24.75535981379732,1.054823089054871,6.056841194981089,3.877,-0.12,0.0,15,84.18,44.328,39.852,461.292,4.0,4.761,0.697,0.333,-3.0,5.25,4,-1,40.0,2.603,5.226,0.125,Vacant,0.25,0.25,0.0833333333333333,0.1666666666666666,0.25,0.7280701754385965,0.0614035087719298,0.1140350877192982,0.0263157894736842,0.0701754385964912,0.370253164556962,0.0917721518987341,0.2278481012658227,0.1645569620253164,0.1455696202531645
8HY5_A:HIS:78,5.047445255474453,1.4087591240875912,1.5036496350364963,0.0218978102189781,5.360655737704918,1.2459016393442623,1.1967213114754098,0.0491803278688524,1.0,0.2857142857142857,0.5714285714285714,0.0,135.93211678832117,-0.3661225849109125,0.3246715328467153,6.184014598540147,0.2826642335766423,0.5109489051094891,0.0218978102189781,0.4452554744525547,2.160255474452555,2.2372262773722627,113.96820153568288,511.889629055864,481.39821757692425,-2.680731311828563,16.893109489051096,12.081386861313868,0.5748905109489051,-0.2306101738190722,1.5567518248175185,235.6355182801907,8.234559870928187,23.05305539518527,0.2922262773722627,860.6399087591243,25.515031112649947,1.0500249744615648,6.969966074789186,2.954065693430657,141.34590163934425,-0.4557792326723296,0.9824590163934424,6.093770491803278,0.2880327868852459,0.1967213114754098,0.0491803278688524,0.2459016393442623,2.568688524590164,1.0655737704918034,-248.57503548497024,507.5968598621355,423.1022325939073,-1.9091126360883848,19.45295081967213,11.921311475409835,0.6316393442622951,-0.7003010942980807,6.867377049180327,223.839498151878,9.014823493784002,19.944651178024817,0.3436065573770492,860.0619672131147,23.528978484596795,0.9073611079771168,7.045791173764728,3.009573770491804,170.92857142857142,-0.9865569638016766,0.9442857142857144,5.722857142857143,0.31,0.5714285714285714,0.0,0.5714285714285714,2.5442857142857145,2.142857142857143,-128.8325596198613,566.788159195302,511.7529129669178,-4.996039382836097,18.91114285714286,9.014285714285714,0.6457142857142857,-1.1995119482915864,5.119428571428571,260.1461431893763,8.543126489912206,17.468460743856927,0.3357142857142857,988.8531428571428,19.941543403686264,1.0008451216836065,7.555013460931185,2.5614285714285714,-0.004,0.0,16,60.073,21.429,38.644,1283.329,6.0,5.47,0.87,0.438,12.333,3.333,2,-1,38.462,2.749,5.394,0.395,Vacant,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.0,0.1428571428571428,0.5901639344262295,0.1475409836065573,0.2622950819672131,0.0,0.0,0.4051094890510949,0.0985401459854014,0.2408759124087591,0.1167883211678832,0.1386861313868613
8OG3_A:ALA:113,4.859649122807017,1.3801169590643274,1.567251461988304,0.0058479532163742,5.088888888888889,1.1333333333333333,1.1777777777777778,0.0888888888888888,1.6,0.6,0.6,0.0,131.34269005847955,-0.3396791582413024,0.1602923976608186,6.114619883040937,0.3012280701754386,0.5614035087719298,0.0058479532163742,0.3801169590643274,2.0195321637426904,2.1871345029239766,71.87408001314074,465.9020312658741,483.0617031995643,-2.964381177459684,18.653631578947373,12.597660818713448,0.5809941520467836,-0.1045031512341174,0.5510526315789472,226.97959853008985,7.276635568058698,23.152565256283765,0.279766081871345,828.4939181286551,22.83912147806539,1.1607857325673543,6.913402356417672,3.488631578947368,138.38888888888889,-0.2513631048048915,0.9315555555555556,6.127111111111112,0.2933333333333334,0.1777777777777777,0.0888888888888888,0.1333333333333333,2.636444444444444,0.8444444444444444,-117.93265140175774,496.0210643823682,402.3472473106681,-1.473506675237561,19.51551111111111,10.386666666666668,0.654,-0.4739873894539678,6.295422222222222,212.5785066919336,9.6266690107342,18.654334505182195,0.3606666666666666,854.1045555555556,22.99556714516167,0.8968527311649148,7.11223865822842,2.9592444444444443,130.92000000000002,-0.1794712638646719,0.16,7.029999999999999,0.3419999999999999,0.2,0.0,0.8,1.888,2.4,727.6846114131389,415.9809523809524,496.48159767006456,-2.055403825808749,22.2376,13.64,0.6040000000000001,-0.1656606323696027,1.6235999999999997,220.2982445578012,6.002857142857144,28.129570210110224,0.262,953.1346,21.7752380952381,1.367238610359892,7.100000832119827,4.6512,-0.047,0.0,30,129.646,89.794,39.852,757.576,0.0,4.451,0.534,0.0,-5.3,4.5,8,5,71.429,3.677,8.342,0.086,Vacant,0.4,0.2,0.2,0.2,0.0,0.6888888888888889,0.0888888888888888,0.1555555555555555,0.0444444444444444,0.0222222222222222,0.3801169590643274,0.0760233918128654,0.239766081871345,0.1345029239766081,0.1695906432748538
8OG3_A:GLU:197,4.859649122807017,1.3801169590643274,1.567251461988304,0.0058479532163742,5.088888888888889,1.1333333333333333,1.1777777777777778,0.0888888888888888,1.3333333333333333,0.3333333333333333,0.8888888888888888,0.0,131.34269005847955,-0.3396791582413024,0.1602923976608186,6.114619883040937,0.3012280701754386,0.5614035087719298,0.0058479532163742,0.3801169590643274,2.0195321637426904,2.1871345029239766,71.87408001314074,465.9020312658741,483.0617031995643,-2.964381177459684,18.653631578947373,12.597660818713448,0.5809941520467836,-0.1045031512341174,0.5510526315789472,226.97959853008985,7.276635568058698,23.152565256283765,0.279766081871345,828.4939181286551,22.83912147806539,1.1607857325673543,6.913402356417672,3.488631578947368,138.38888888888889,-0.2513631048048915,0.9315555555555556,6.127111111111112,0.2933333333333334,0.1777777777777777,0.0888888888888888,0.1333333333333333,2.636444444444444,0.8444444444444444,-117.93265140175774,496.0210643823682,402.3472473106681,-1.473506675237561,19.51551111111111,10.386666666666668,0.654,-0.4739873894539678,6.295422222222222,212.5785066919336,9.6266690107342,18.654334505182195,0.3606666666666666,854.1045555555556,22.99556714516167,0.8968527311649148,7.11223865822842,2.9592444444444443,125.56666666666666,-0.4441082785383446,0.0444444444444444,5.482222222222223,0.3211111111111111,0.7777777777777778,0.0,0.3333333333333333,1.9533333333333336,2.4444444444444446,358.3128059251332,413.1570840681954,481.9322969258896,-5.546525319894911,22.176,13.81111111111111,0.5955555555555555,0.1466893683876053,-1.4673333333333336,213.24776622471973,6.561346266901823,20.874292252370044,0.2744444444444444,717.2207777777778,17.731334509112298,1.2941059688558871,7.091579518153563,4.252,0.035,0.0,19,87.486,46.427,41.059,1228.696,11.0,4.791,0.675,0.632,55.375,5.375,3,3,40.0,3.505,7.728,0.223,Vacant,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6888888888888889,0.0888888888888888,0.1555555555555555,0.0444444444444444,0.0222222222222222,0.3801169590643274,0.0760233918128654,0.239766081871345,0.1345029239766081,0.1695906432748538
8PUN_A:ALA:306,5.02621722846442,1.4868913857677903,1.4906367041198505,0.0299625468164794,4.674157303370786,1.1235955056179776,1.2247191011235956,0.0561797752808988,1.5555555555555556,0.4444444444444444,0.6666666666666666,0.0,132.62659176029962,-0.2739997688030719,0.2968913857677902,6.211685393258428,0.2939700374531834,0.4756554307116105,0.0299625468164794,0.4419475655430712,2.073220973782772,2.1385767790262173,154.17907201211173,488.369010660498,474.0260879082117,-1.2043532035240827,16.57561797752809,12.214232209737826,0.5824344569288389,-0.1851998602207016,1.5576629213483142,227.65196666491173,7.777722916904019,23.32244377101498,0.2884644194756555,841.8139063670412,24.804670360894647,1.1080874593690508,6.782192920001048,3.2305767790262165,128.27977528089886,-0.2370076994116063,0.8059550561797754,5.960337078651686,0.3034831460674157,0.2247191011235955,0.0561797752808988,0.1235955056179775,2.219325842696629,0.8764044943820225,-117.37634828220642,452.6646918050403,421.65110121888944,0.625995921692901,19.147123595505622,13.997752808988764,0.6144943820224719,-0.4466145031182117,6.426696629213485,208.7402849623084,7.61825555763254,21.335229959806988,0.3110112359550561,764.3179550561799,22.87398150034704,1.065030367950711,6.55304419312228,3.8004494382022473,125.0,-0.0859118892794057,0.4444444444444444,6.181111111111111,0.2722222222222222,0.3333333333333333,0.0,0.4444444444444444,2.327777777777778,1.7777777777777777,-263.0479416599917,503.72464161353065,417.453338114634,1.3270213225938177,12.677777777777775,10.288888888888888,0.5855555555555556,-0.05455876304783,1.529777777777778,215.6829474069445,9.47940577940578,22.125412161644043,0.3133333333333333,775.0432222222222,26.946031746031743,0.9617918858364602,6.786933214509638,2.548111111111111,0.058,0.004,16,22.536,3.214,19.322,93.882,12.0,3.57,0.364,0.812,56.125,4.25,3,-1,23.077,1.667,4.35,0.338,Vacant,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.6853932584269663,0.0674157303370786,0.2134831460674157,0.0,0.0337078651685393,0.445692883895131,0.0823970037453183,0.247191011235955,0.1086142322097378,0.1161048689138576
8J79_A:GLY:642,4.959821428571429,1.3883928571428572,1.5345982142857142,0.03125,4.889460154241645,1.19280205655527,1.262210796915167,0.0822622107969151,1.375,0.25,0.75,0.0,134.43080357142858,-0.3232662141044489,0.2504017857142857,6.230524553571428,0.2884151785714285,0.5345982142857143,0.03125,0.3883928571428571,2.139073660714286,2.247767857142857,95.49849157305728,497.1253416729168,477.85193004762135,-2.697122170288008,18.28397544642857,11.9671875,0.5813950892857143,-0.1716087044870652,1.588002232142857,231.3624469514617,8.10391860839836,22.847147844014945,0.2929799107142857,861.1101584821429,24.761813086897632,1.0715130222954772,6.999965282229836,3.081493303571429,131.3547557840617,-0.2599709404204272,0.7480719794344473,6.097686375321338,0.2798971722365039,0.2596401028277635,0.0822622107969151,0.1928020565552699,2.280077120822622,1.2519280205655527,-100.32873233784304,498.41791649661087,419.6328077652259,-0.4935948408955943,19.071946015424164,13.522622107969152,0.6031876606683805,-0.449879577313232,6.164539845758354,217.7647220749098,8.493287909561959,21.273963618852296,0.3232904884318766,805.8681696658098,25.18060322176161,0.9496667210985988,6.530094942653749,3.31539588688946,103.975,0.4876174141119159,0.2425,6.695,0.21625,0.125,0.0,0.125,1.68625,0.75,151.11299727239003,544.9759297415548,384.6884717655179,7.457189482774641,9.22,15.95,0.4974999999999999,0.1234589904972001,0.6272500000000001,212.56972244067185,8.771673089641832,27.142675983436863,0.28125,729.7617500000001,36.82033316798943,0.8468271849802732,5.054933386398039,3.078,0.12,0.001,22,24.978,12.902,12.076,118.636,4.0,3.555,0.366,0.227,27.818,4.091,7,1,47.059,2.375,5.849,0.283,Vacant,0.75,0.0,0.125,0.125,0.0,0.5629820051413882,0.1208226221079691,0.2467866323907455,0.0385604113110539,0.0308483290488431,0.3850446428571428,0.0736607142857142,0.2533482142857143,0.1428571428571428,0.1450892857142857
8OM1_F:ASP:370,4.901898734177215,1.4968354430379749,1.490506329113924,0.0348101265822784,4.7631578947368425,1.0789473684210529,1.2280701754385963,0.0964912280701754,1.25,0.25,1.125,0.0,131.91993670886075,-0.298070064208261,0.1854430379746835,6.355537974683544,0.2775316455696203,0.490506329113924,0.0348101265822784,0.4968354430379746,2.011993670886076,2.3702531645569622,227.8611600630285,502.30569310411215,481.16981035415967,-1.5875204334807744,16.412199367088615,13.433544303797463,0.5619620253164557,-0.1731560728578382,1.1908227848101265,233.79953263357245,7.5853037913086,24.573582490670752,0.2844303797468355,867.5261075949369,26.484090669998363,1.0622270938073397,6.592661717248825,3.084341772151898,131.39122807017543,-0.2701883327919839,0.8224561403508771,5.938771929824561,0.2991228070175438,0.2280701754385964,0.0964912280701754,0.0789473684210526,2.32061403508772,0.7894736842105263,-99.11098537236796,471.0602532686647,423.94310487473615,-0.9195931873092972,18.593271929824564,13.09736842105263,0.6209649122807017,-0.4115396058280055,6.156456140350876,212.2484239703632,8.194721217225124,20.680497910468016,0.3218421052631579,783.7092543859649,23.251363353432232,1.0272465249119664,6.686152906071286,3.5466403508771926,123.6375,-0.2838085277475231,-0.08625,6.36375,0.265,0.625,0.125,0.5,1.7675,3.0,448.9967471067801,480.8158726417919,475.1830381339528,-2.6212735328505725,18.7295,16.012500000000003,0.5475,0.0213219609853831,1.5705,225.99193139504465,6.634361626595089,24.7527018002323,0.2825,838.2391250000001,26.881346419443847,1.0527240150802872,6.03425149328024,3.2845,0.039,0.003,49,139.956,54.215,85.742,1333.651,16.2,4.466,0.699,0.408,48.333,5.0,4,0,40.0,5.671,13.397,0.579,Vacant,0.25,0.0,0.25,0.25,0.25,0.7280701754385965,0.0614035087719298,0.1140350877192982,0.0263157894736842,0.0701754385964912,0.370253164556962,0.0917721518987341,0.2278481012658227,0.1645569620253164,0.1455696202531645
8OFW_A:GLY:153,4.7180451127819545,1.5112781954887218,1.406015037593985,0.0075187969924812,4.773809523809524,1.0833333333333333,1.2023809523809523,0.0,1.4285714285714286,0.2857142857142857,0.8571428571428571,0.0,128.34135338345862,-0.171938176235793,0.2385714285714285,6.440375939849624,0.2830827067669173,0.4060150375939849,0.0075187969924812,0.5112781954887218,2.071954887218045,2.1203007518796992,337.5414229625251,489.8104848285645,469.9102966168605,-1.187711566287201,17.08142857142857,13.098496240601504,0.5660526315789473,-0.0889521636947188,0.9924135338345864,227.38519277267528,7.981226458662397,24.785661137102363,0.2829699248120301,860.2716616541355,26.3661687216201,1.0792040967627243,6.884349520092361,3.302973684210526,129.68095238095236,-0.2977878432665676,0.8617857142857143,5.971428571428572,0.3047619047619048,0.2023809523809523,0.0,0.0833333333333333,2.32,0.7023809523809523,-113.98283999765243,455.9689617371165,416.15549839236536,0.1808673791128179,17.60826190476191,13.20595238095238,0.6255952380952381,-0.5200487681633923,5.464071428571429,207.96048495247908,7.903982505039057,21.19221229533236,0.3208333333333333,773.0886428571428,22.70274290414173,1.051465022205956,6.595386788854943,3.631119047619048,106.12857142857143,0.0214425157672889,0.1385714285714285,5.758571428571429,0.2542857142857143,0.5714285714285714,0.0,0.1428571428571428,1.727142857142857,1.7142857142857142,-3.6933236363450015,482.36554450840174,414.0871510659602,1.9829364910765697,15.957571428571429,16.17142857142857,0.5285714285714286,0.2384408234621977,-1.2674285714285711,206.4851933382,7.86600093028664,23.43219865021107,0.2742857142857143,599.1715714285714,28.96409674981104,1.0421368773370443,5.755403516573203,3.722142857142857,-0.077,0.0,38,93.318,48.636,44.682,340.813,5.0,4.212,0.529,0.158,-1.625,3.875,3,0,42.857,2.704,6.597,0.406,Vacant,0.5714285714285714,0.0,0.2857142857142857,0.0,0.1428571428571428,0.7738095238095238,0.0714285714285714,0.1309523809523809,0.0,0.0238095238095238,0.4962406015037593,0.0488721804511278,0.1804511278195488,0.1541353383458646,0.1203007518796992
8PUN_A:HIS:331,5.02621722846442,1.4868913857677903,1.4906367041198505,0.0299625468164794,4.674157303370786,1.1235955056179776,1.2247191011235956,0.0561797752808988,2.4285714285714284,1.0,0.5714285714285714,0.0,132.62659176029962,-0.2739997688030719,0.2968913857677902,6.211685393258428,0.2939700374531834,0.4756554307116105,0.0299625468164794,0.4419475655430712,2.073220973782772,2.1385767790262173,154.17907201211173,488.369010660498,474.0260879082117,-1.2043532035240827,16.57561797752809,12.214232209737826,0.5824344569288389,-0.1851998602207016,1.5576629213483142,227.65196666491173,7.777722916904019,23.32244377101498,0.2884644194756555,841.8139063670412,24.804670360894647,1.1080874593690508,6.782192920001048,3.2305767790262165,128.27977528089886,-0.2370076994116063,0.8059550561797754,5.960337078651686,0.3034831460674157,0.2247191011235955,0.0561797752808988,0.1235955056179775,2.219325842696629,0.8764044943820225,-117.37634828220642,452.6646918050403,421.65110121888944,0.625995921692901,19.147123595505622,13.997752808988764,0.6144943820224719,-0.4466145031182117,6.426696629213485,208.7402849623084,7.61825555763254,21.335229959806988,0.3110112359550561,764.3179550561799,22.87398150034704,1.065030367950711,6.55304419312228,3.8004494382022473,164.82857142857142,-0.6319881024146647,0.2014285714285714,7.504285714285714,0.3342857142857142,0.2857142857142857,0.0,1.4285714285714286,2.38,3.7142857142857135,898.8185159229372,518.2017951625096,553.2657331861695,-3.5485409890065034,14.956285714285713,7.228571428571428,0.6357142857142858,-0.7237009336844894,1.5962857142857143,258.64472691219873,7.606610922146639,26.952326559467885,0.3014285714285714,1243.6377142857143,22.798958805744512,1.2025354022839256,7.900781844020747,2.5537142857142854,0.029,0.074,73,194.558,85.872,108.687,2718.326,29.2,5.202,0.788,0.479,26.769,4.154,6,-2,39.024,6.356,19.143,0.691,Vacant,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.6853932584269663,0.0674157303370786,0.2134831460674157,0.0,0.0337078651685393,0.445692883895131,0.0823970037453183,0.247191011235955,0.1086142322097378,0.1161048689138576
8HDD_A:TRP:334,4.961340206185567,1.4329896907216495,1.5206185567010309,0.0257731958762886,4.950704225352113,1.1901408450704225,1.267605633802817,0.0845070422535211,1.375,0.125,0.875,0.0,132.48118556701027,-0.2936053209351482,0.1905670103092784,6.278969072164949,0.2776546391752577,0.520618556701031,0.0257731958762886,0.4329896907216495,2.117474226804124,2.2577319587628866,182.15516769871547,514.8840198081218,475.0215005449832,-3.0147039955024826,16.73892268041237,11.931958762886598,0.5678350515463917,-0.0925154152451201,0.0840927835051543,233.74707182034905,8.449764623031573,23.43724561947333,0.290180412371134,857.8501829896908,26.173669436313947,1.0466477967734211,6.944428349596845,3.008144329896908,134.0767605633803,-0.3238024779839258,0.7783098591549293,6.0609859154929575,0.2974647887323944,0.2676056338028169,0.0845070422535211,0.1901408450704225,2.403661971830985,1.1549295774647887,-116.68347606380848,484.1764049043363,422.6105827411523,-1.3392024578003612,19.867429577464787,12.26619718309859,0.6254225352112677,-0.466474455842338,6.021478873239437,214.80191269136216,8.70983970958135,20.48158389111492,0.3279577464788732,815.8826338028169,23.30760524769773,1.0048770689473765,6.944766872630916,3.413654929577465,122.35,0.1799126381383527,0.4599999999999999,6.632499999999999,0.2212499999999999,0.25,0.0,0.5,1.87875,1.75,448.8668740953467,553.8433493589744,421.8679505135388,7.8308177903236516,12.295750000000002,17.35,0.51125,-0.3896133181610187,0.7645000000000001,231.7841351560091,8.017047275641026,26.52158730158732,0.29,841.6112500000002,33.90268429487179,0.8016036414565827,5.440506535947712,2.9643750000000004,-0.0,0.0,15,71.367,31.515,39.852,1403.604,3.0,5.58,0.821,0.267,22.6,4.0,2,0,38.462,3.393,6.336,0.433,Vacant,0.5,0.125,0.25,0.125,0.0,0.6197183098591549,0.0985915492957746,0.2112676056338028,0.028169014084507,0.0422535211267605,0.4097938144329897,0.0876288659793814,0.2061855670103092,0.1469072164948453,0.1494845360824742
